pk_article,article_topic
274,1
985,0
985,3
862,3
985,"0,4"
985,4
985,3
986,0
1002,"2,3"
226,3
985,"0,3"
92,"2,3"
1002,0
226,4
985,"0,3"
1002,0
1002,"0,3"
1002,4
226,3
986,1
985,4
17,"1,3"
985,"1,3"
226,0
442,"1,3"
1815,"1,3"
985,0
487,"1,3"
226,"1,3"
985,"0,3"
1879,0
331,"0,3"
226,3
938,3
2027,0
938,"0,4"
938,"0,1"
1115,1
1173,0
487,2
119,0
1061,4
119,1
119,3
862,"3,4"
226,0
985,0
112,"0,1,3"
1453,0
1815,"0,1,3"
1702,"0,2"
30,"0,1,3"
978,"2,3"
331,"2,3"
226,2
798,"0,1,3"
1771,0
399,"0,2"
566,0
586,"0,2"
1159,0
1213,3
1159,0
1159,"0,2"
1208,0
566,"0,1,3"
1159,"0,1,3"
566,3
1061,4
1659,"0,1,3"
922,"0,3"
586,0
424,"0,3"
1213,"0,2"
1159,3
1154,"0,3"
978,"0,3"
1213,0
566,0
439,0
566,"2,3"
1159,0
566,0
645,0
1159,4
586,0
1780,"0,2"
1094,3
986,"0,3"
566,"0,2,3"
922,"0,2,3"
566,0
1213,"0,2"
1808,3
1210,"0,1,4"
586,"2,3"
566,4
2071,"0,3"
586,"0,3"
566,0
1814,0
1692,"0,1"
1814,3
1397,"1,3"
1475,3
566,3
664,"1,3"
586,3
1002,"2,3"
2024,0
24,0
399,2
586,"2,4"
424,3
566,3
1389,3
1389,0
2041,3
1852,3
566,3
586,3
1879,3
948,3
1260,3
1159,0
596,3
596,3
596,3
596,0
1159,3
922,3
1532,3
1510,3
1643,0
1465,0
1457,3
1545,3
191,3
191,3
1558,3
1389,3
159,"0,2"
1643,"0,2"
331,3
1643,"2,4"
779,4
1643,4
317,"2,4"
798,4
1643,"2,4"
470,3
1213,3
1206,"0,1"
84,"0,3"
425,0
1206,"1,3"
183,2
504,0
1701,0
1206,1
1154,0
183,0
183,0
1701,"0,2"
84,0
1701,0
419,"0,2"
1206,3
183,3
183,2
1701,"0,2"
1558,"0,2"
1701,"0,2"
1701,0
539,4
1206,4
183,3
586,4
504,4
1312,"0,2"
1206,2
1860,3
191,"0,2"
1206,"0,2"
1210,"0,1"
1206,"0,3"
191,3
17,"0,2"
183,"0,2"
1206,"0,3"
881,"0,3"
1815,0
1815,0
1985,"0,2"
1264,"0,1"
1206,0
134,0
183,"0,1,4"
134,"0,3"
1254,0
399,"0,1"
183,3
1701,3
1558,3
1701,3
1558,3
183,0
191,"0,3"
470,3
134,"0,1"
2070,3
404,3
84,"0,3"
183,3
1262,3
1260,"0,3"
798,"0,3"
1030,0
404,3
134,"1,3"
183,"0,3"
1015,"0,3"
701,"0,3"
239,3
1186,"0,3"
798,3
772,0
1864,"0,3"
1872,"0,3"
1648,"0,3"
1186,"0,3"
404,3
404,"0,3"
1498,0
265,"0,3"
1498,"0,3"
1143,1
265,0
986,3
1143,"0,1"
265,"0,2"
265,"0,3"
1121,1
721,4
1498,0
1143,0
164,0
1498,0
1498,0
265,1
759,1
1528,0
265,0
586,"0,2"
586,0
1643,0
863,0
1397,1
2056,1
2070,0
1498,0
394,1
84,1
1429,3
857,3
1547,3
1943,0
1547,3
857,"0,3"
798,0
1059,0
857,0
1762,1
1762,"0,3"
1762,1
1762,0
1429,0
1762,0
1762,0
1547,1
1429,0
1547,0
2054,"1,3"
1659,3
1943,0
1634,0
526,0
527,0
239,"2,3"
1748,4
1943,"2,3"
857,0
403,"0,1,4"
184,1
1110,0
2053,3
420,"2,4"
806,"2,4"
2053,"2,3"
806,3
806,"0,2"
235,"2,3"
1206,"2,3"
984,3
806,"0,2"
986,"0,2"
125,"2,4"
2053,"0,4"
125,"2,4"
252,3
586,3
420,3
806,3
806,"0,3"
1397,"0,3"
938,3
806,3
1951,3
1943,3
1547,"2,4"
125,3
1498,3
1547,3
1361,"2,3"
929,0
215,3
1429,3
2057,3
419,0
84,4
655,3
986,3
2053,3
1943,0
125,0
1143,3
1951,2
1069,3
1606,2
1006,"2,3"
1069,3
2053,3
125,3
1143,4
500,0
84,3
857,3
833,3
834,3
419,3
1360,0
427,3
1501,3
1839,1
1843,3
1701,3
978,3
84,3
419,3
1584,3
731,"1,4"
2065,4
719,3
719,"2,3"
719,3
1802,0
719,"2,3"
719,3
719,3
763,3
719,4
719,4
719,4
1420,4
1154,4
719,4
719,0
1420,4
763,4
719,4
763,4
763,"0,3"
420,3
420,4
719,3
719,0
763,3
719,2
1814,4
719,3
574,"2,4"
574,3
719,3
893,4
211,3
90,3
893,3
211,3
1828,3
978,3
719,4
1123,"2,4"
445,3
630,3
2013,3
1981,"0,2"
630,3
931,0
1963,3
630,0
630,0
1262,3
883,"2,3"
630,3
630,2
883,2
763,3
798,3
1981,3
883,3
883,"0,4"
883,3
1494,"0,2"
1540,"2,3"
1831,3
970,0
1831,3
1831,3
883,"0,2"
1981,"2,3"
1695,2
883,2
883,"0,2"
976,3
445,3
763,"0,3"
883,0
125,0
1547,0
1547,3
630,3
630,3
572,"0,2"
1262,"2,3"
1943,"2,3"
500,0
1067,3
986,"0,1"
801,"2,3"
763,3
2017,0
1213,3
1009,"0,3"
183,"0,4"
1585,"2,3"
516,3
599,"0,1"
1610,3
1388,"2,3"
1388,3
89,"2,3"
1388,"3,4"
1388,3
89,3
516,4
1585,"3,4"
1388,"0,1"
19,3
516,"2,3"
516,3
516,3
1388,3
516,1
1388,3
1585,"0,3"
516,"0,1"
89,"0,3"
89,3
516,3
89,"0,1"
1585,"2,3"
516,"0,1"
516,3
1816,4
1361,"0,2"
89,"2,4"
929,"3,4"
1213,"0,1"
1597,"0,1"
27,4
516,3
974,3
1344,0
245,3
245,"3,4"
245,0
245,"3,4"
245,4
974,"3,4"
974,"0,3"
245,"2,3"
245,3
27,3
245,3
245,"0,3"
2052,"0,1"
974,"0,3"
974,"0,2,4"
245,0
245,"0,3"
974,3
974,0
1689,"0,3"
1689,3
1239,0
245,0
1388,1
908,"0,3"
245,4
245,3
245,"2,3"
974,0
516,0
864,0
245,0
974,0
245,0
245,2
2052,3
245,3
974,3
245,4
245,4
1563,"2,3"
1655,"0,2,4"
245,0
245,2
245,3
986,3
84,"0,3"
279,"0,3"
84,4
245,4
500,4
1288,"0,1"
587,3
974,"0,3"
245,"0,2,3"
928,4
1288,"0,3"
1243,"3,4"
736,4
1137,2
1210,3
778,3
1288,0
1748,3
91,"0,2,3"
109,"0,2,3"
109,"0,3"
1658,"0,2,3"
1489,"0,2,3"
450,2
1137,3
2012,"0,3"
1137,"0,2,3"
587,"0,3"
41,3
41,"2,3"
1288,3
420,"0,3"
1288,0
587,"3,4"
798,4
834,"3,4"
445,"0,3"
1213,2
587,3
587,"0,3"
41,"0,2,3"
736,"0,3"
41,"3,4"
587,"0,2,4"
111,"0,3"
226,"0,2,3"
1197,"0,2,3"
687,0
587,3
41,3
245,3
1712,"0,3"
687,4
669,"0,1"
485,"0,2,3"
1390,"0,2,3"
485,3
1197,3
986,"0,3"
1009,"0,2,3"
1536,"0,3"
798,"0,1"
1536,4
84,"1,3"
687,"0,2"
255,"0,2,3"
255,4
1264,"0,2,3"
1197,"1,3"
485,"3,4"
485,0
687,0
687,0
485,0
1716,0
687,0
1197,3
587,0
485,0
1389,0
1650,"2,3"
1650,"0,1"
1473,0
587,"0,3"
1473,"0,1,2"
1158,"0,3"
301,"0,3"
133,0
1473,"3,4"
1210,0
1473,0
1197,3
1210,0
1154,0
1473,"3,4"
1158,"0,3"
133,0
133,"2,3"
133,"0,4"
133,"2,3"
133,"2,3"
245,0
133,2
133,0
133,"0,1"
133,3
1327,"2,4"
775,"2,3"
133,"1,3"
978,3
977,0
485,"0,3"
260,"0,3"
133,1
41,3
1137,3
1158,3
1627,"0,2,3"
133,"0,3"
1473,"0,3"
687,"0,3"
1650,"2,3"
1213,0
1650,"2,3"
1473,"2,3"
133,"2,3"
1125,"0,3"
1650,"2,3"
1473,"0,3"
587,3
1092,4
521,"0,3"
236,"2,3"
1723,"0,3"
1833,"0,3"
1262,3
798,"0,3"
1210,3
1723,3
1536,2
1536,"0,3"
1723,"0,3"
1213,"0,3"
1651,2
1723,"0,3"
1819,0
1723,3
1092,0
84,0
1723,0
1363,0
687,3
687,3
883,"0,1,3"
1210,3
1212,3
943,"0,1,3"
660,"0,1"
1723,3
1446,3
1244,3
236,3
236,1
236,2
1473,3
2068,3
2068,"0,1"
1361,3
1178,0
1874,3
1278,3
1278,3
236,3
1618,"0,1"
1173,3
1278,"0,3"
798,3
236,3
1921,3
1443,3
504,"2,3"
1278,3
719,"2,3"
1185,"0,3"
1921,"2,3"
1278,3
1710,3
1374,1
65,3
1369,"0,1"
1923,0
1677,0
1095,0
598,3
1923,"2,4"
1278,"0,1"
1473,"3,4"
1154,3
1710,"0,1,3"
2071,"0,2"
1923,3
600,3
598,"0,1,3"
600,3
1723,0
1923,"2,4"
1865,"2,4"
1095,0
598,"0,1"
1278,0
598,0
485,"0,1"
1315,3
131,"3,4"
700,"0,3"
1095,3
598,3
598,3
938,"0,1"
1710,3
1213,"2,3"
420,"0,2"
1923,"0,2"
1095,"0,2"
1380,1
1095,"0,1"
1812,1
1095,3
611,3
1278,3
2068,"0,2"
1710,0
2068,"0,2"
122,1
834,1
1189,"0,2"
964,"0,2"
611,3
687,"2,3"
420,3
834,0
253,3
630,"0,1"
630,"0,3"
1389,"0,1"
190,3
894,3
709,"0,2"
1278,3
20,3
20,0
20,3
20,"0,2"
20,3
986,"2,3"
157,3
1213,3
709,3
1923,4
889,2
889,0
1278,3
1189,"0,2"
986,"0,2"
157,3
1213,"2,4"
709,"0,1"
308,"0,2"
308,1
1678,3
1678,0
1678,3
1173,2
1665,"0,2"
308,"0,3"
309,4
1678,4
190,3
926,0
110,3
157,0
1665,3
798,"3,4"
1170,"0,2"
253,3
309,0
309,3
308,3
309,3
309,"0,3"
1981,3
709,3
308,3
309,"2,3"
308,"2,3"
709,3
372,3
1923,3
308,0
245,0
926,0
1678,0
1095,3
308,3
157,"2,3"
1710,3
423,3
309,4
308,0
1095,3
1456,3
308,0
309,"0,2"
309,2
20,3
587,2
1473,"2,3"
1151,"2,3"
308,3
1678,"0,3"
1001,"0,2"
309,0
309,0
1665,0
1213,3
308,3
309,3
308,3
808,0
133,0
63,"2,3"
2008,1
309,0
1678,0
1838,0
706,"0,3"
2002,3
900,4
900,"0,2"
900,"0,2"
900,0
900,"0,3"
900,0
709,3
900,"0,2"
900,1
2022,"0,2"
1854,3
900,"0,3"
1348,3
825,"2,3"
1780,3
1780,3
100,"2,3"
2002,3
100,3
1048,3
798,3
1262,3
900,3
926,2
18,"0,1"
34,0
594,"2,3"
1819,0
594,3
594,"2,3"
1716,3
147,"0,4"
1171,"2,3"
147,"2,3"
1854,"2,3"
798,0
151,0
594,"0,3"
1337,0
485,3
1171,"0,3"
1809,"3,4"
1809,2
581,"2,4"
581,"2,4"
309,3
413,3
413,"1,3"
413,3
1274,0
1459,3
1274,0
594,0
594,0
308,0
1274,"0,3"
709,3
1111,0
1270,"2,4"
1274,3
1809,"0,4"
413,"2,4"
581,"0,4"
413,"0,3"
581,"0,1"
581,1
147,3
413,2
413,0
413,3
147,3
413,3
900,0
1658,3
2006,2
900,3
900,0
900,0
1693,2
339,"0,1"
1272,"2,4"
1272,"0,1"
339,"2,3"
431,"2,4"
642,"0,2"
1272,4
1272,0
969,3
974,4
1272,3
1272,0
431,0
969,4
1943,4
112,0
1272,"2,3"
969,3
1272,"1,3"
1123,"0,3"
1272,0
413,0
1695,"0,1"
1272,0
969,"3,4"
969,3
594,0
581,4
594,"2,3"
1809,0
594,4
969,"2,3"
1272,4
1963,3
687,0
2063,3
1273,3
1273,0
1273,4
1724,3
101,0
2063,4
1095,2
1272,3
339,3
385,3
1945,3
2029,3
339,0
1724,3
1273,3
101,2
101,4
1191,2
2063,4
1273,2
1273,3
1360,4
1628,2
865,2
413,3
738,0
738,"1,3"
687,2
2063,"1,3"
1388,0
901,2
1980,3
1980,4
1980,0
43,3
1506,0
43,3
818,0
1303,2
1980,2
1465,2
1980,4
43,4
606,0
1724,3
43,0
223,4
223,3
1271,"0,3"
84,2
1688,3
376,4
1688,"1,3"
598,"1,3"
308,3
598,"1,3"
1688,"1,3"
1029,"1,3"
1980,4
1688,"1,3"
1931,"1,3"
376,"0,3"
1688,"1,3"
1980,0
1688,"1,3"
377,0
1688,0
1154,"1,3"
1388,0
1315,"0,1"
1805,"1,3"
376,0
1688,"1,3"
223,"1,3"
987,"1,3"
1014,"1,3"
820,"0,1,4"
1173,"0,3"
1980,0
43,"0,3"
1688,4
376,2
978,2
1536,2
574,0
89,2
279,0
32,0
1388,4
1215,2
1027,2
1215,2
1027,0
1004,2
1980,3
1724,2
1950,4
381,"0,3,4"
1027,"2,3"
251,"2,3"
1408,0
1869,2
1939,4
1027,4
351,"2,3"
351,2
1729,"2,3"
1027,"0,4"
1027,3
1215,0
986,3
1215,0
1215,"0,3"
1729,"2,3"
1027,3
351,3
1027,3
1688,3
1820,3
34,3
1729,3
1919,"2,3"
1215,"0,1,2"
223,"2,3"
1212,"2,3"
1027,"2,3"
887,"2,3"
351,3
911,3
1027,0
442,0
223,0
1366,0
116,3
1975,3
1655,3
840,3
1655,"2,3"
1655,4
977,0
116,3
351,"2,3"
1500,"0,1"
116,0
116,0
1797,4
373,3
485,0
9,0
1707,0
1980,"0,1"
986,0
373,"0,1"
137,"0,1"
1619,"0,4"
1211,"0,2"
1816,0
1015,4
680,"1,2"
1707,0
1619,0
89,"0,1"
1213,0
1103,0
1649,0
1272,0
1103,"0,1"
1649,4
487,"2,4"
427,1
842,"0,1"
1792,4
1649,0
77,4
1360,"0,1"
116,"1,3"
1103,"2,3"
568,0
1649,"0,3"
1103,3
1649,3
374,0
1103,"2,4"
1103,0
1361,4
1103,"0,1"
1103,"0,1"
245,"2,3"
900,0
1279,0
537,"0,1"
687,3
1279,"2,3"
532,2
887,0
541,"3,4"
319,3
1361,2
1116,"0,4"
1106,1
1039,0
1039,4
1617,"1,3"
340,"1,3"
474,"1,3"
1039,0
1262,0
116,"1,2"
1363,0
474,0
1279,"1,2"
317,0
693,"0,1"
1039,"3,4"
474,2
1106,"0,3"
1952,"1,2"
374,0
1106,3
374,"2,3"
1279,"0,3"
1771,2
1963,"0,3"
1039,"0,3"
1515,"0,1"
474,2
1039,"1,2"
991,3
1006,"0,1"
474,"0,1"
1039,"2,3"
579,0
1039,"0,3"
116,"0,3"
2059,2
579,"0,1"
1716,"0,1"
978,"1,2"
679,"0,1"
820,3
1360,"0,1"
84,"0,3"
1106,2
749,3
266,"3,4"
1428,"1,3"
749,0
1361,3
276,"3,4"
1428,0
1116,"3,4"
276,4
749,"1,3"
749,2
276,3
351,3
1724,"1,3"
1194,0
1804,4
266,"1,3"
276,0
679,"0,1,4"
266,3
1095,3
1039,"2,3"
266,"3,4"
749,0
84,"0,3"
20,0
749,"1,3"
1210,0
749,3
1428,"3,4"
1943,0
1428,0
1428,"0,1"
266,0
889,3
978,"2,3"
266,0
1873,"1,2"
949,"1,3"
798,"1,2"
381,"1,2"
798,0
1724,0
798,"2,3"
1950,"1,3"
798,0
798,3
949,"1,3"
110,"1,3"
949,"0,3"
749,0
949,"3,4"
201,"2,3,4"
1873,0
949,"2,3,4"
949,"1,3"
1688,"1,3"
1391,2
1194,2
1462,"0,1"
201,4
1873,0
266,2
1428,"0,1"
1428,"0,1"
266,"1,3"
949,3
574,3
949,3
949,3
1873,3
181,3
1462,3
201,"0,3"
181,"0,3"
949,3
201,3
749,4
739,4
739,4
787,4
739,0
739,"2,3"
739,3
858,"0,3"
739,"0,2"
739,"0,2"
468,0
739,"2,4"
967,"2,4"
739,3
967,3
739,0
967,"1,2"
2088,"0,1"
739,1
967,0
739,"0,1"
739,3
739,3
140,"0,3"
500,"0,3"
1615,0
967,4
89,"0,2"
858,4
39,4
39,"2,3"
39,"0,3"
1950,3
280,4
986,"2,3"
1402,"0,3"
1315,"2,3,4"
39,"0,3"
39,"0,2"
39,0
1402,"0,2"
39,2
1919,3
39,3
1414,"0,3"
1325,3
266,3
39,0
1315,"2,4"
1315,"1,3"
1325,0
39,0
84,"2,4"
1819,"2,4"
1163,"2,4"
1402,0
1626,"0,3"
1402,3
442,"2,4"
580,"0,2"
1659,"2,3"
1659,"0,3"
1659,0
1659,3
1659,"0,3"
1627,0
84,0
825,0
1210,"0,3"
1210,"0,3"
1325,"0,1,4"
1325,"2,3,4"
1163,"0,2"
1163,4
1402,4
1402,0
1402,3
1402,0
1163,0
1163,0
1921,4
1921,4
1325,4
868,3
1402,"0,3"
1163,"0,3"
84,0
944,0
419,"3,4"
1458,3
1753,"2,4"
978,0
1458,0
1322,0
967,0
944,3
967,3
944,"2,3"
944,0
374,4
1043,"0,2"
1191,"0,3"
859,3
459,0
1458,0
1322,4
944,0
1992,"2,3"
1402,3
1322,"1,3"
1992,"2,3"
944,"2,3"
859,0
101,"0,4"
1134,"1,3"
944,"2,3"
859,3
1345,"0,4"
233,"0,4"
944,"1,3"
739,3
84,"0,2"
1322,0
86,"0,3"
1621,"2,3"
978,"0,1"
1322,"2,3"
85,3
1458,"2,3"
176,"2,3"
808,"1,3"
944,"2,3"
911,"0,1,4"
986,0
944,4
1163,4
1325,4
949,3
986,3
1095,0
978,3
949,2
1819,"2,3"
1553,"0,3"
1636,"2,3"
692,"3,4"
1470,2
322,"0,3"
322,"0,3"
322,"0,1,2"
1458,"2,3"
692,"2,3"
1399,"0,3"
1322,"2,4"
1462,3
1399,"2,3"
1636,3
2064,3
532,"2,3"
619,0
89,3
1399,3
952,"2,3"
1213,0
1210,3
136,"0,1"
529,0
136,"2,3"
136,4
1000,"1,3"
529,"2,3"
1399,"0,3"
296,"2,3"
1640,"0,3"
1640,2
1210,"2,3"
1942,"2,3"
136,0
136,"0,2"
529,0
1640,3
1640,"2,3"
1399,4
1640,"0,3"
485,"0,4"
1640,"2,3,4"
2095,4
949,"0,3"
1608,"2,3"
1462,"1,3"
1571,3
1917,3
415,"1,3"
577,"2,3"
687,"2,3"
1917,3
577,"2,3"
1917,"0,3"
61,3
415,3
157,3
251,0
969,"0,3"
415,2
1262,"0,3"
859,3
415,"0,3"
1262,"2,3"
500,"2,3"
787,"2,3"
798,"2,3"
84,2
1917,4
577,"0,3"
4,3
577,0
415,"2,3"
1465,"2,3"
1938,3
1917,3
1364,3
1364,"2,3"
757,"2,3"
577,0
886,"2,3,4"
1210,"1,2"
577,"0,1,4"
1399,0
415,3
1399,0
1399,0
1116,"0,3"
1978,"0,3"
84,"0,4"
415,"0,2,3"
275,0
978,0
415,"2,4"
415,0
136,3
577,"2,3"
1917,0
758,3
1978,"0,1"
415,"0,3"
415,3
1714,4
212,3
979,"2,3"
1608,"3,4"
901,3
979,0
1259,"3,4"
1548,3
979,"0,1"
749,2
417,"2,3"
979,"2,3"
1259,"3,4"
1548,3
442,"2,3"
1640,3
415,"0,1"
1163,4
1548,"2,3"
986,3
336,"0,3"
1557,3
1658,"0,3"
336,3
273,"0,3"
687,"2,3"
136,0
1791,3
1791,4
136,"0,1"
1548,"2,3"
599,"2,3"
1548,"2,3"
1682,"2,3"
2080,3
1649,"0,1"
1086,3
1086,3
1086,3
1086,"1,3"
1262,3
377,"2,3"
1562,"2,3"
1094,"2,3"
574,"2,3"
574,"2,3"
1135,"0,1"
948,"2,3"
948,3
1841,3
1548,3
1361,4
1213,"2,4"
1135,"0,3"
1399,3
2063,0
914,"0,2"
986,"2,3"
808,"0,3"
1566,"0,2"
2080,3
1353,"2,3"
1623,"0,3"
1992,3
1087,"0,3"
1509,"0,2"
1087,"0,3"
1087,4
84,4
1623,"0,3"
604,4
1087,2
1354,"0,3"
1623,3
758,2
1623,"0,3"
1509,"0,3"
1477,2
1509,4
2005,"0,3"
604,2
1163,3
1548,2
1623,0
525,"2,3"
281,3
1674,"0,1,4"
651,"1,3"
604,3
2060,3
172,0
1037,3
607,"2,3"
607,3
172,4
172,3
172,4
1445,"0,2"
557,"0,2"
651,"3,4"
84,"0,2"
557,"0,2"
1262,3
1151,"2,3"
78,0
1361,4
1842,3
692,1
607,"0,2"
607,"0,2"
1623,3
557,"0,2"
500,"1,4"
758,"0,2"
153,"1,4"
1855,"0,2"
1855,4
264,0
328,"2,3"
264,"0,2"
1855,3
1855,"0,3"
1855,"0,3"
1154,"0,3"
761,"0,2"
846,"2,3"
1054,"0,2"
1054,3
1095,"0,2"
651,3
70,3
264,"0,3"
264,"0,1,3"
607,3
607,3
1003,"0,1"
651,3
1054,"2,3"
1855,4
262,4
761,0
1213,"0,3"
1054,3
364,0
1087,"0,1,3"
1404,0
414,"2,4"
739,3
414,0
84,0
1054,4
1347,4
1326,4
414,"0,4"
1542,"0,4"
675,"1,2"
675,"0,4"
1326,"0,4"
1542,"1,2"
2008,"0,3"
1477,4
1623,"0,4"
414,"0,4"
99,"1,2"
414,"0,4"
1542,0
414,"0,3"
84,"0,4"
1326,"1,2,3"
414,"0,3"
500,"0,4"
1548,1
2023,"0,4"
2023,"0,3"
1062,"0,4"
1087,"0,3"
1087,"1,2"
1745,"0,4"
1239,"0,4"
419,"0,1"
1239,"0,3"
1995,"0,1"
1205,"3,4"
320,"0,1,4"
1205,"0,4"
1791,"0,3"
1995,"0,4"
1309,"1,2"
1995,"0,2"
2078,"0,2"
320,"0,4"
1586,"0,1"
1205,4
84,3
320,0
948,"0,3"
793,"2,3"
1955,"2,3"
1388,0
2080,3
1955,"2,3"
460,"2,3"
386,"2,3"
386,"2,3"
1955,"0,3"
1054,"2,3"
1439,"2,3"
609,"2,3"
1226,"2,3"
1205,"0,1,3"
1681,3
1326,"2,3"
1955,"2,3"
557,"0,1,3"
1205,"2,3"
557,"2,3"
1297,"0,1,3"
1955,0
1955,"2,4"
1226,"2,3"
1164,3
1226,3
798,"0,2"
1955,3
1681,3
320,"2,3"
83,3
1277,3
1087,3
320,"2,3"
1955,"2,3"
1326,0
604,"0,2,4"
1542,"0,1,3"
1373,3
84,0
1955,"0,3"
798,0
1149,"0,4"
1258,3
2080,3
2080,3
1692,"0,4"
1409,3
1258,"0,4"
1995,"0,1"
1094,3
1026,"0,1"
1258,"2,3"
1955,"2,3"
1149,"2,3"
1205,"2,3"
1205,"2,3"
1995,"2,3"
1293,"0,4"
1258,0
1026,2
986,"0,3"
1955,3
1149,"0,1,3"
1026,"0,4"
1921,"0,4"
1084,"0,3"
1149,0
24,"2,4"
337,"0,2"
1314,"2,4"
693,"0,2"
500,"3,4"
16,"0,2"
1026,"0,4"
1409,"1,2"
1409,"0,2"
1258,"0,2"
320,"0,2"
175,0
74,"0,3"
1409,0
670,"2,4"
1226,"0,2"
2080,4
1955,"0,2,3"
1569,"1,3"
1026,0
2079,"1,3"
1608,"0,2"
2050,"0,2"
445,"0,2"
1026,"0,2"
859,"0,2"
650,"0,2"
30,"0,2,3"
1362,0
1154,"0,2,3"
1054,"1,3"
1066,"1,3"
652,"0,3"
1632,3
904,0
1336,"0,2"
1336,"2,4"
1954,"0,2"
1336,"1,3"
652,0
2079,"1,3"
1412,"0,4"
1336,3
1844,"0,3"
1258,"0,4"
1844,"0,4"
2043,"0,2,3"
1844,"0,2"
2043,"0,2,3"
1149,"0,2"
690,"0,2"
427,"0,4"
1068,"2,3"
2079,"2,3"
1336,"2,3"
1336,0
1336,3
1336,0
1933,"2,4"
1646,"3,4"
2080,3
1844,3
1844,"0,2"
1590,"0,1,3"
1388,"0,2,3"
1149,"0,2"
1955,"2,3"
1205,"0,3"
1955,"0,2"
1149,"0,2"
1754,0
1336,"0,1"
599,3
1844,"0,3"
652,"0,3"
643,"1,3"
736,4
1253,4
604,"0,3"
389,"2,3"
84,"0,3"
1253,0
1089,0
1027,"1,3"
1990,"0,3"
1253,4
992,"0,3"
1253,3
389,"0,4"
557,"0,2"
897,"1,3"
42,4
4,"0,2"
42,"0,3"
434,"0,3"
1520,"0,1,4"
1841,"2,4"
434,"0,4"
1253,"1,3"
1253,"1,3"
434,"0,3"
821,"0,3"
1520,"1,3"
434,"0,3"
1933,"0,3"
434,"0,3"
1356,3
84,4
1213,"0,2"
500,"1,3"
748,"0,3"
1695,"0,3"
685,"0,3"
1569,"0,1"
1842,"0,2"
84,3
1231,0
1811,"1,3"
1231,3
1811,"0,2,3"
1787,"0,3"
1787,"1,3"
1917,"1,3"
1063,"0,2"
434,"0,3"
606,"0,2"
434,"2,3"
1787,3
10,3
1231,"0,3"
84,"0,3"
1262,"0,3"
449,3
1231,0
1504,0
1787,3
385,3
1231,"0,3"
1787,"0,3"
1829,"2,3"
1787,"2,3"
1829,3
1787,0
133,"0,3"
1063,3
1811,"1,3"
1063,0
1063,3
633,0
84,0
1787,0
787,"1,3"
190,"0,2,3"
190,"0,4"
190,0
105,0
84,0
1787,1
1231,0
1301,0
354,0
354,0
1474,3
939,3
1666,0
354,4
56,0
354,"0,3"
1063,3
84,3
84,0
300,"2,3"
300,3
158,0
1520,3
354,3
1950,3
939,"0,2"
2093,0
70,3
1361,"0,1,4"
1787,0
1667,3
1116,3
1116,3
300,0
1293,0
300,"0,3"
1788,3
1788,"1,2"
409,0
1788,"1,2"
1788,0
409,"0,3"
1508,0
300,0
1788,"1,2"
1788,3
409,"1,2"
1788,"1,4"
935,"0,4"
424,"0,1"
1788,"1,2"
128,0
1508,3
1788,3
412,3
1788,3
1508,3
1788,"0,3,4"
442,"1,2"
409,2
1788,3
1788,0
664,0
1253,3
2079,0
1630,0
500,"3,4"
1788,0
1094,0
1788,0
409,"0,3"
1301,"0,4"
1301,3
1788,3
1123,3
1782,"1,2"
652,"1,2"
935,"0,3"
97,3
1072,3
1072,3
1445,3
2080,"0,2"
1072,3
1072,"0,2"
1072,"0,2"
1072,"1,2"
214,"0,2"
1072,"0,2"
1072,"1,2"
84,3
1072,3
1276,3
1144,"0,2"
901,"0,2"
1072,3
1276,3
1072,"1,3"
1072,"0,3"
1276,0
630,0
1497,"0,2"
1072,"2,3"
1144,3
798,0
426,"0,3"
1144,"0,3"
1144,2
1072,"1,2"
1263,0
1263,3
1144,"0,3"
1072,3
1072,4
1721,2
972,2
1276,"2,3"
1144,"0,3"
935,3
674,3
419,4
629,4
1230,"1,3"
1973,0
2035,0
629,"0,4"
1091,"2,3"
629,"1,3"
1973,"2,3,4"
852,"1,3"
1072,"1,3"
1072,3
1555,3
1555,3
1555,"1,3"
1072,"2,3,4"
629,4
1114,3
470,3
1094,3
1213,3
1276,3
1128,3
629,3
1508,"1,3"
948,1
574,"0,1,4"
869,0
1787,"1,3"
617,4
10,"1,3"
629,"0,1,4"
1629,3
589,4
1718,2
589,"0,3"
2042,"2,3,4"
1560,"3,4"
1587,"2,3,4"
1718,3
935,1
948,0
1718,3
1315,"0,3"
1534,"2,3,4"
817,3
1249,3
817,"1,3"
589,"2,3,4"
1718,"2,4"
589,"2,3,4"
1718,"1,3"
589,1
1718,"2,3"
1534,1
1249,1
1534,1
1153,1
817,1
429,1
1263,1
1249,1
1718,"2,3"
948,1
589,1
221,1
2080,2
817,1
1249,0
817,3
1788,4
1866,"2,3"
1355,1
1890,1
1890,"0,2,3"
1534,1
1718,1
1534,1
589,1
1969,"1,2"
1890,1
1555,0
84,"0,1"
1072,"2,4"
1471,0
1047,1
400,"0,4"
948,"0,4"
1095,0
315,"0,2"
1263,"2,3"
1276,"1,4"
1534,"2,3"
1572,"2,3"
84,0
282,"1,4"
589,0
589,"0,3"
755,"1,3"
1360,0
1841,"2,3"
282,"1,4"
282,"2,3"
1567,"2,3"
643,0
540,0
282,"2,3"
1415,0
282,"2,3"
84,"2,3"
282,0
137,0
1591,0
1567,0
282,"2,3"
540,"1,4"
282,"2,3"
1621,"1,4"
1788,0
1612,0
